1,Q5PRC1
2,Q9UI26
3,Q9NZJ4
4,P18756
5,Q9U943
6,O75443
7,Q95US5
8,Q9N295
9,Q9MYM7
10,Q14644
11,O95847
12,Q9UPQ7
13,Q9C509
14,Q16RI1
15,Q9Y5Q9
16,A0R5M8
17,P06280
18,Q852M1
19,Q494W8
20,H2A0N9
21,Q3V080
22,Q9H116
23,P58295
24,Q9JJW0
25,Q02318
26,Q9CRG1
27,Q05688
28,Q91571
29,Q04791
30,Q8IZJ1
31,Q02338
32,Q8N4P3
33,Q2YDU3
34,O35099
35,P22629
36,Q5EAJ7
37,P0C6F1
38,Q6A8N5
39,Q834C0
40,Q8BPB0
41,Q803R5
42,Q80TE4
43,Q7Z407
44,Q92609
45,P33450
46,P86982
47,Q6IV77
48,Q6IP59
49,Q5F479
50,A0R4R3
51,P71875
52,P35448
53,Q8C8H8
54,Q8IWF2
55,A8GW75
56,Q9NNW5
57,Q7TSH2
58,O08912
59,Q6A9R1
60,A1SL89
61,Q9UPR0
62,Q9UGM3
63,Q60754
64,Q8L7W8
65,P42195
66,P15387
67,Q9WTQ1
68,Q8VDX6
69,P35555
70,Q6UXH8
71,P10394
72,B1AUE5
73,A7TTL0
74,Q9NZ71
75,Q71MB6
76,Q8K078
77,P39770
78,Q86IC9
79,Q8R420
80,Q923Q2
81,Q923Q2
82,A5UBC5
83,Q0VCP9
84,Q8IWU5
85,Q16832
86,Q96AY4
87,Q86YR5
88,Q8UVC3
89,P51111
90,Q9QUK4
91,Q9I9B9
92,Q9BWW7
93,Q68DY1
94,Q14123
95,Q08499
96,Q9QXJ1
97,Q3UPY5
98,Q9FIZ7
99,B7ZRM8
100,Q12852
101,O64411
102,Q66IZ7
103,Q9VCY8
104,Q9VCY8
105,Q922Q5
106,Q96MM6
107,Q28293
108,Q7TMF2
109,C1GB49
110,Q803V5
111,Q803V5
112,Q90953
113,Q9VW71
114,A4FDS0
115,B0S5N4
116,Q5IGR8
117,Q5REG4
118,Q9UL36
119,A7UA95
120,Q28DB5
121,O68956
122,Q5HYI8
123,Q9UKT8
124,Q502J0
125,O35516
126,Q5ZIJ9
127,
128,Q8BZ64
129,Q32KR8
130,Q8IW35
131,Q6DIQ3
132,Q6AYK9
133,Q6IDD9
134,Q6SZW1
135,Q9NUJ3
136,Q9JIM3
137,Q5T890
138,P34147
139,Q6DIR5
140,O34718
141,Q5RF84
142,Q99P21
143,Q9Z1L4
144,P21956
145,Q01177
146,B4KNC5
147,Q08D11
148,Q08D51
149,Q7N2E0
150,P18106
151,Q0S9A4
152,Q8K385
153,Q5RAS7
154,Q2HJ46
155,Q9JK24
156,D3ZQG6
157,Q5RA50
158,Q9VX32
159,O42412
160,Q6A7F4
161,Q6PJG9
162,P42169
163,D4GVF7
164,Q63787
165,P11274
166,P10280
167,P0C8W3
168,Q8ZCA7
169,Q9UKV5
170,Q9HCU4
171,P94494
172,Q86X10
173,O15085
174,Q61210
175,P34885
176,Q7M456
177,Q8I7P9
178,P16537
179,Q8CCB4
180,Q8BX70
181,Q5THJ4
182,Q9HCU4
183,A0JNA8
184,Q9UL36
185,Q51330
186,Q9VR91
187,Q9X0Y1
188,Q9Z1T6
189,Q8VCM5
190,Q5XGM3
191,Q5RFG2
192,Q6A763
193,A2VD33
194,Q99LC9
195,Q8BQZ4
196,Q8IZQ1
197,P49003
198,Q9NVH0
199,P50416
200,P42680
201,Q8TDB6
202,A5U8S4
203,P02556
204,A0AAL4
205,O44388
206,P40633
207,Q9NXL6
208,Q8IUL8
209,Q96RW7
210,Q2KHS5
211,A1DZY4
212,Q9NQG7
213,
214,Q0II59
215,Q8W1X2
216,P47787
217,Q5CZL1
218,Q02563
219,Q8WXD9
220,Q6A976
221,Q9R0W9
222,Q69ZN6
223,Q7ZW86
224,Q8N357
225,Q5XHB2
226,Q5R5F8
227,Q5SXM2
228,Q12965
229,O75716
230,Q9Y217
231,P27473
232,Q86UP3
233,Q9QXT1
234,Q8IXQ6
235,O60733
236,Q6PGH0
237,Q5EBF1
238,P41828
239,Q80V03
240,A7MBC7
241,Q9VCA2
242,A7MB11
243,Q80TY5
244,P54254
245,Q8CEF9
246,P56489
247,Q61469
248,
249,Q03386
250,Q03385
251,Q7PPU9
252,Q6N021
253,Q9UHR6
254,P42575
255,Q58A42
256,Q923L3
257,Q460N3
258,Q8VCR2
259,P06235
260,Q5SPW0
261,Q2Q1W2
262,Q9R1R2
263,Q32KH8
264,Q5SXG7
265,O75626
266,Q9HCM2
267,Q9H251
268,P20825
269,P76214
270,P42859
271,P50888
272,Q8TCT8
273,Q14185
274,Q58EX7
275,Q6P1Z5
276,P35555
277,O13298
278,Q6P3E7
279,Q68SA9
280,Q8N6G6
281,Q8ZXT3
282,E1C2V1
283,Q8N0X7
284,Q24307
285,Q80U87
286,Q6GNM0
287,Q6NS57
288,Q3SZZ7
289,O15439
290,Q96J65
291,P08541
292,P47990
293,O02695
294,A2RSJ4
295,Q99PV3
296,P13002
297,Q86UX6
298,P29503
299,P17948
300,P55245
301,P22682
302,Q9Z1L4
303,Q08431
304,Q9BZE7
305,Q5EAC5
306,Q8TF47
307,Q9WTQ1
308,Q5PU49
309,P83099
310,Q7TT49
311,P50360
312,Q6A6T4
313,Q3MHG0
314,A0MQH0
315,Q6R5N8
316,Q6NUQ1
317,Q6GQF5
318,Q68VK5
319,P10253
320,A3KGZ2
321,Q9GZT9
322,Q5U3C3
323,Q9Y6F1
324,Q8CB19
325,Q80XJ3
326,Q96AY4
327,Q8NEZ4
328,P46531
329,Q5H8C4
330,Q9YH58
331,Q8BJ64
332,Q8N815
333,Q6A661
334,P70549
335,Q922B6
336,Q9WYI7
337,Q58903
338,Q5QD15
339,Q01326
340,P20333
341,Q93008
342,F7J220
343,Q9UEW3
344,P36949
345,P39325
346,Q9Y6Y1
347,Q91V87
348,Q3TUF7
349,Q8NHG8
350,Q9ER41
351,P79098
352,Q8K0U4
353,Q5DRA3
354,Q5PQM2
355,Q8IV35
356,Q80YE7
357,Q9ULD5
358,A2A935
359,Q7SYJ9
360,A4IF87
361,Q5SYL3
362,Q6V0I7
363,Q9H091
364,A2VDU3
365,Q9UNE2
366,P10351
367,Q3UQ28
368,Q08DX0
369,Q8CDI6
370,Q6JQN1
371,P0C6B8
372,B6EKY5
373,P37836
374,Q7S3M5
375,Q8WWX0
376,A2AJ15
377,P0CE10
378,P10076
379,Q6CQ83
380,P24367
381,Q5NCX5
382,P71059
383,A2AH22
384,P03934
385,Q99LQ1
386,P14381
387,Q8LL04
388,Q9Y5B0
389,Q75Z89
390,Q91WF7
391,Q90953
392,Q5M870
393,Q96JN8
394,E9Q555
395,Q62737
396,Q46865
397,Q460N5
398,Q8CB44
399,A3KFU9
400,P10394
401,P91620
402,A2RRV9
403,A7SDA8
404,Q5RHP9
405,P44023
406,Q14149
407,Q5NRB3
408,Q32LJ4
409,P10394
410,Q28RA7
411,Q5R633
412,Q9BXL7
413,Q14139
